mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
284.7494565963745,13.74425839386849,1.5490551948547364,0.17406349467058743,0.5,poly,0.25,"{'C': 0.5, 'gamma': 0.25, 'kernel': 'poly'}",0.8821,0.8774,0.885,0.885,0.884,0.8827,0.0028537694370779345,52,0.977625,0.97855,0.97785,0.97685,0.97725,0.977625,0.0005740209055426636
5.295320701599121,0.21834299572694404,0.9297713279724121,0.07134359065175885,0.5,sigmoid,0.25,"{'C': 0.5, 'gamma': 0.25, 'kernel': 'sigmoid'}",0.5086,0.5112,0.5036,0.5115,0.5086,0.5086999999999999,0.0028326665882168053,410,0.509425,0.5083,0.50965,0.50845,0.5076,0.508685,0.0007562407024221912
23.9346932888031,2.218041433020094,1.9995347499847411,0.27763943436159944,0.5,rbf,0.5,"{'C': 0.5, 'gamma': 0.5, 'kernel': 'rbf'}",0.887,0.8831,0.8935,0.8914,0.8847,0.8879400000000001,0.003941877725145697,38,0.929225,0.93015,0.92805,0.928875,0.928,0.92886,0.000799155804583801
657.7931723117829,47.25910273393685,1.4801661968231201,0.09727863801337643,0.5,poly,0.5,"{'C': 0.5, 'gamma': 0.5, 'kernel': 'poly'}",0.8561,0.8504,0.8553,0.8592,0.8579,0.85578,0.0030155596495509513,97,0.9972,0.997625,0.9974,0.9975,0.997325,0.99741,0.00014543039572249752
4.551598405838012,0.0820791077919475,0.9703176021575928,0.0873534212627367,0.5,sigmoid,0.5,"{'C': 0.5, 'gamma': 0.5, 'kernel': 'sigmoid'}",0.4,0.4,0.4,0.4,0.4,0.4,0.0,419,0.4,0.4,0.4,0.4,0.4,0.4,0.0
27.131911516189575,0.8567786071046926,2.2779327392578126,0.06907652248869578,0.5,rbf,1,"{'C': 0.5, 'gamma': 1, 'kernel': 'rbf'}",0.8885,0.8885,0.8945,0.8916,0.8889,0.8904,0.0023545700244418225,26,0.958625,0.95865,0.95795,0.958425,0.958025,0.9583349999999999,0.00029521178838250406
766.623768901825,19.36522323606392,1.4471850872039795,0.1546944728702231,0.5,poly,1,"{'C': 0.5, 'gamma': 1, 'kernel': 'poly'}",0.8392,0.8374,0.8441,0.8416,0.8457,0.8416,0.003048278202526792,121,0.99975,0.999725,0.999725,0.999775,0.99985,0.999765,4.636809247749017e-05
4.530366277694702,0.16133997042882112,0.9640594005584717,0.04981051440212395,0.5,sigmoid,1,"{'C': 0.5, 'gamma': 1, 'kernel': 'sigmoid'}",0.4,0.4,0.4,0.4,0.4,0.4,0.0,419,0.4,0.4,0.4,0.4,0.4,0.4,0.0
30.780607891082763,2.213610717957374,2.6718752861022947,0.28276829944286286,0.5,rbf,2,"{'C': 0.5, 'gamma': 2, 'kernel': 'rbf'}",0.7545,0.7496,0.7492,0.7636,0.7575,0.7548799999999999,0.005351411028878246,305,0.976175,0.97645,0.97575,0.9764,0.975675,0.9760899999999999,0.00032272279126212625
753.5392143726349,31.54314806145193,1.443717861175537,0.12560957597336425,0.5,poly,2,"{'C': 0.5, 'gamma': 2, 'kernel': 'poly'}",0.8305,0.8287,0.834,0.8303,0.8419,0.83308,0.004737256590052926,138,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.657972526550293,0.23878922501067704,0.9138007640838623,0.05525731509458267,0.5,sigmoid,2,"{'C': 0.5, 'gamma': 2, 'kernel': 'sigmoid'}",0.4,0.4,0.4,0.4,0.4,0.4,0.0,419,0.4,0.4,0.4,0.4,0.4,0.4,0.0
52.39117603302002,2.0573304992158334,3.5696757316589354,0.2940185037085002,0.5,rbf,4,"{'C': 0.5, 'gamma': 4, 'kernel': 'rbf'}",0.6358,0.6369,0.6347,0.6372,0.6345,0.63582,0.0011016351483136369,325,0.7055,0.70825,0.708675,0.7076,0.704975,0.7070000000000001,0.0014885395527160295
739.4017199993134,45.02678538233122,1.3001733303070069,0.09908558589255836,0.5,poly,4,"{'C': 0.5, 'gamma': 4, 'kernel': 'poly'}",0.8302,0.8274,0.8324,0.8303,0.8404,0.8321400000000001,0.004425200560426613,149,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.667498636245727,0.11626206315238358,0.9319088459014893,0.0664607424340846,0.5,sigmoid,4,"{'C': 0.5, 'gamma': 4, 'kernel': 'sigmoid'}",0.4,0.4,0.4,0.4,0.4,0.4,0.0,419,0.4,0.4,0.4,0.4,0.4,0.4,0.0
53.33409986495972,23.001326646324298,3.3773366928100588,1.0063418228594248,0.5,rbf,8,"{'C': 0.5, 'gamma': 8, 'kernel': 'rbf'}",0.6041,0.6035,0.6055,0.6049,0.417,0.567,0.07500309326954457,404,0.616625,0.6165,0.61585,0.616275,0.6337,0.6197900000000001,0.006960003591953107
751.5113407611847,38.16364299107338,1.4770697593688964,0.07085914451808996,0.5,poly,8,"{'C': 0.5, 'gamma': 8, 'kernel': 'poly'}",0.8302,0.8274,0.8324,0.8303,0.8404,0.8321400000000001,0.004425200560426613,149,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.715285015106201,0.27002989312325204,0.9899482727050781,0.07062824630869904,0.5,sigmoid,8,"{'C': 0.5, 'gamma': 8, 'kernel': 'sigmoid'}",0.4,0.4,0.4,0.4,0.4,0.4,0.0,419,0.4,0.4,0.4,0.4,0.4,0.4,0.0
21.38333115577698,0.8824873613241119,3.368226194381714,0.18456749233493647,1,rbf,0.0009765625,"{'C': 1, 'gamma': 0.0009765625, 'kernel': 'rbf'}",0.6187,0.6177,0.62,0.6175,0.6206,0.6189000000000001,0.0012280065146406934,332,0.618975,0.6207,0.618375,0.619475,0.619875,0.61948,0.0007899999999999955
19.782127809524535,2.2074256631816924,3.5591750621795653,0.4398999121362226,1,poly,0.0009765625,"{'C': 1, 'gamma': 0.0009765625, 'kernel': 'poly'}",0.6,0.6,0.6,0.6,0.6,0.6,0.0,355,0.6,0.6,0.6,0.6,0.6,0.6,0.0
22.415461254119872,0.8570821120571934,3.5429032325744627,0.2569647886249772,1,sigmoid,0.0009765625,"{'C': 1, 'gamma': 0.0009765625, 'kernel': 'sigmoid'}",0.6,0.6,0.6,0.6,0.6,0.6,0.0,355,0.6,0.6,0.6,0.6,0.6,0.6,0.0
20.879757404327393,0.7152929173795899,3.553964376449585,0.21884934785256097,1,rbf,0.001953125,"{'C': 1, 'gamma': 0.001953125, 'kernel': 'rbf'}",0.7707,0.7703,0.7696,0.7705,0.7672,0.76966,0.001284678948220143,297,0.77095,0.7709,0.7703,0.771,0.7728,0.77119,0.0008440379138403829
21.88345799446106,1.889757321069058,3.976371955871582,0.22972439518662552,1,poly,0.001953125,"{'C': 1, 'gamma': 0.001953125, 'kernel': 'poly'}",0.6,0.6,0.6,0.6,0.6,0.6,0.0,355,0.6,0.6,0.6,0.6,0.6,0.6,0.0
23.591757774353027,0.49540525511389033,3.5920708179473877,0.5131243434539978,1,sigmoid,0.001953125,"{'C': 1, 'gamma': 0.001953125, 'kernel': 'sigmoid'}",0.6179,0.6171,0.6188,0.6169,0.6188,0.6179,0.0008074651695274641,336,0.618025,0.619575,0.617275,0.618275,0.6187,0.61837,0.0007599999999999883
19.744877195358278,0.16790459695580937,3.3889886856079103,0.27783655309207245,1,rbf,0.00390625,"{'C': 1, 'gamma': 0.00390625, 'kernel': 'rbf'}",0.7975,0.7968,0.8035,0.7979,0.795,0.7981400000000001,0.002858391155877718,283,0.800675,0.800075,0.79965,0.799875,0.801725,0.8004000000000001,0.0007449832212875834
22.871253728866577,0.6834579680751276,4.064973640441894,0.18100605643566473,1,poly,0.00390625,"{'C': 1, 'gamma': 0.00390625, 'kernel': 'poly'}",0.6,0.6,0.6,0.6,0.6,0.6,0.0,355,0.6,0.6,0.6,0.6,0.6,0.6,0.0
23.808393955230713,1.552031147995122,3.8907281875610353,0.5817794752821407,1,sigmoid,0.00390625,"{'C': 1, 'gamma': 0.00390625, 'kernel': 'sigmoid'}",0.7651,0.7673,0.7664,0.7692,0.7638,0.76636,0.001848891559827117,302,0.7683,0.76745,0.7664,0.7675,0.769525,0.767835,0.0010384603988597902
19.432918071746826,0.9281863825756573,2.9861328125,0.2660640240541744,1,rbf,0.0078125,"{'C': 1, 'gamma': 0.0078125, 'kernel': 'rbf'}",0.8089,0.8109,0.815,0.8095,0.8079,0.81044,0.0024783865719455417,265,0.813325,0.812,0.811475,0.812875,0.813625,0.8126599999999999,0.00080740324497739
23.976908493041993,2.0102341545003815,3.997029685974121,0.2604109296682076,1,poly,0.0078125,"{'C': 1, 'gamma': 0.0078125, 'kernel': 'poly'}",0.7459,0.7446,0.745,0.7487,0.7458,0.746,0.0014352700094407368,306,0.74655,0.74835,0.746975,0.7467,0.749225,0.74756,0.0010486419789422846
22.184092664718627,2.121066926331476,3.583018684387207,0.22180364830431804,1,sigmoid,0.0078125,"{'C': 1, 'gamma': 0.0078125, 'kernel': 'sigmoid'}",0.7943,0.7926,0.7963,0.7938,0.7919,0.79378,0.0015197368193210251,289,0.796025,0.794675,0.79435,0.7945,0.79685,0.79528,0.000985824527996723
19.1034273147583,0.3355803102899021,2.648304986953735,0.14365426515106489,1,rbf,0.015625,"{'C': 1, 'gamma': 0.015625, 'kernel': 'rbf'}",0.8181,0.8195,0.8232,0.8192,0.8153,0.81906,0.00254605577315188,239,0.8216,0.821175,0.8198,0.82215,0.822175,0.8213799999999999,0.0008731265658540167
18.436602687835695,2.1630048993633033,2.6390793323516846,0.348145127073361,1,poly,0.015625,"{'C': 1, 'gamma': 0.015625, 'kernel': 'poly'}",0.8148,0.8159,0.8186,0.8159,0.8134,0.81572,0.0017080983578236905,251,0.819725,0.8192,0.817325,0.818475,0.819375,0.8188199999999999,0.0008515280382935356
21.973648405075075,0.5427288717366465,3.6775617599487305,0.17996705830538048,1,sigmoid,0.015625,"{'C': 1, 'gamma': 0.015625, 'kernel': 'sigmoid'}",0.7991,0.8004,0.8038,0.8002,0.7978,0.80026,0.0019975985582693966,280,0.80305,0.801575,0.800925,0.8015,0.80305,0.80202,0.0008705458058023315
16.204922723770142,1.6558720355141932,2.3513325214385987,0.28462669389049483,1,rbf,0.03125,"{'C': 1, 'gamma': 0.03125, 'kernel': 'rbf'}",0.8269,0.8258,0.8321,0.8276,0.8231,0.8271,0.0029318935860634214,194,0.830975,0.83035,0.82925,0.830275,0.83125,0.8304199999999999,0.0006916285130039094
21.369720888137817,0.7134787007961862,2.556811475753784,0.06794808115938991,1,poly,0.03125,"{'C': 1, 'gamma': 0.03125, 'kernel': 'poly'}",0.831,0.8311,0.8384,0.8342,0.829,0.8327399999999999,0.003282438118228618,145,0.840125,0.839025,0.838175,0.8379,0.839775,0.8390000000000001,0.0008668909966080099
20.54196343421936,1.1812219036368792,3.1477149963378905,0.2614440042796551,1,sigmoid,0.03125,"{'C': 1, 'gamma': 0.03125, 'kernel': 'sigmoid'}",0.7067,0.7005,0.7069,0.7036,0.7021,0.70396,0.002518412198191548,310,0.70485,0.70635,0.705125,0.705075,0.706325,0.705545,0.0006537201236003138
18.045700120925904,1.02019120456205,2.2676352977752687,0.23368767346426675,1,rbf,0.0625,"{'C': 1, 'gamma': 0.0625, 'kernel': 'rbf'}",0.8411,0.8389,0.8454,0.8415,0.8371,0.8408,0.0027942798714517053,127,0.848325,0.848525,0.84795,0.848725,0.84925,0.848555,0.00043168275388297343
27.335162925720216,1.160488428544462,2.072014093399048,0.14591525192037708,1,poly,0.0625,"{'C': 1, 'gamma': 0.0625, 'kernel': 'poly'}",0.8697,0.8686,0.8745,0.8717,0.8664,0.8701800000000001,0.0027563744302979165,81,0.88915,0.890175,0.888975,0.8901,0.88905,0.88949,0.0005321184078755608
22.893823051452635,1.453370757889637,3.6363260746002197,0.36739908045709996,1,sigmoid,0.0625,"{'C': 1, 'gamma': 0.0625, 'kernel': 'sigmoid'}",0.6015,0.6015,0.6019,0.6005,0.6009,0.6012600000000001,0.0004963869458396297,352,0.601275,0.60125,0.601125,0.601525,0.601425,0.6013200000000001,0.00013999999999999015
17.890721130371094,0.9434924037991006,2.040914535522461,0.24289728576540653,1,rbf,0.125,"{'C': 1, 'gamma': 0.125, 'kernel': 'rbf'}",0.8628,0.8627,0.8677,0.8665,0.8606,0.8640599999999999,0.002631045419600358,95,0.88035,0.8813,0.88005,0.88095,0.880275,0.880585,0.0004651881339845132
112.18094944953918,2.8682801440526045,1.7493527412414551,0.05932883733571773,1,poly,0.125,"{'C': 1, 'gamma': 0.125, 'kernel': 'poly'}",0.8897,0.8915,0.8982,0.8947,0.8914,0.8931000000000001,0.003019271435296935,15,0.950175,0.9505,0.9493,0.949425,0.948025,0.9494850000000001,0.000857408887287738
22.35822958946228,1.03770983690336,3.8878182888031008,0.14028229663279324,1,sigmoid,0.125,"{'C': 1, 'gamma': 0.125, 'kernel': 'sigmoid'}",0.6,0.6,0.6,0.6,0.6,0.6,0.0,355,0.6,0.6,0.6,0.6,0.6,0.6,0.0
27.385406923294067,1.6742817355570845,1.8903788566589355,0.15109595506784784,1,rbf,0.25,"{'C': 1, 'gamma': 0.25, 'kernel': 'rbf'}",0.8846,0.8805,0.8898,0.8863,0.8821,0.88466,0.003254903992439738,45,0.918125,0.91925,0.9175,0.91785,0.9173,0.9180050000000002,0.0006841783393238954
478.6092992305756,31.8943754712616,1.523636817932129,0.04434481628620064,1,poly,0.25,"{'C': 1, 'gamma': 0.25, 'kernel': 'poly'}",0.8733,0.8663,0.8746,0.8751,0.8747,0.8728,0.003305752561823124,76,0.987525,0.987375,0.987425,0.987525,0.986975,0.9873649999999999,0.00020346989949373564
5.199131202697754,0.1841061369693191,1.084848403930664,0.10883190815466749,1,sigmoid,0.25,"{'C': 1, 'gamma': 0.25, 'kernel': 'sigmoid'}",0.5086,0.5112,0.5036,0.5115,0.5086,0.5086999999999999,0.0028326665882168053,410,0.509425,0.5083,0.50965,0.50845,0.5076,0.508685,0.0007562407024221912
33.45883874893188,0.8967994200518632,1.9663925647735596,0.1704314813728883,1,rbf,0.5,"{'C': 1, 'gamma': 0.5, 'kernel': 'rbf'}",0.8944,0.8933,0.903,0.8985,0.8973,0.8972999999999999,0.003415845429758217,5,0.953375,0.9538,0.952875,0.952875,0.951825,0.9529500000000001,0.0006603029607687466
731.0128323078155,49.69221511974299,1.4770868301391602,0.07693230369718286,1,poly,0.5,"{'C': 1, 'gamma': 0.5, 'kernel': 'poly'}",0.8505,0.8439,0.85,0.8507,0.8528,0.8495800000000001,0.0029969317643216463,110,0.998875,0.998875,0.99885,0.99885,0.9989,0.9988699999999999,1.8708286933861712e-05
4.849802541732788,0.29294898864648383,0.9668452739715576,0.04985394662741188,1,sigmoid,0.5,"{'C': 1, 'gamma': 0.5, 'kernel': 'sigmoid'}",0.4,0.4,0.4,0.4,0.4,0.4,0.0,419,0.4,0.4,0.4,0.4,0.4,0.4,0.0
43.15814938545227,1.4713966821081879,2.5299338340759276,0.15061700703426686,1,rbf,1,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8967,0.897,0.9037,0.901,0.898,0.8992799999999999,0.0026828343221302056,3,0.979625,0.98,0.979725,0.979725,0.979225,0.9796600000000002,0.0002507987240796765
781.551275730133,57.259414438835734,1.5320126056671142,0.0609528785143624,1,poly,1,"{'C': 1, 'gamma': 1, 'kernel': 'poly'}",0.8352,0.8331,0.8406,0.8358,0.8452,0.83798,0.00436550111671042,130,0.999925,0.99995,0.99995,0.99995,0.99995,0.999945,1.0000000000021104e-05
4.947834444046021,0.1762290520940305,1.0095097064971923,0.1486118024251358,1,sigmoid,1,"{'C': 1, 'gamma': 1, 'kernel': 'sigmoid'}",0.4,0.4,0.4,0.4,0.4,0.4,0.0,419,0.4,0.4,0.4,0.4,0.4,0.4,0.0
56.14792847633362,1.9791924738529574,3.050045347213745,0.23067095020445977,1,rbf,2,"{'C': 1, 'gamma': 2, 'kernel': 'rbf'}",0.8826,0.8826,0.8873,0.8853,0.8828,0.88412,0.001890396783746704,46,0.991975,0.992075,0.99195,0.99195,0.991475,0.9918850000000001,0.00021011901389452026
750.5925137996674,43.265909766042526,1.52232027053833,0.13820577107752616,1,poly,2,"{'C': 1, 'gamma': 2, 'kernel': 'poly'}",0.8302,0.8274,0.8324,0.8303,0.8404,0.8321400000000001,0.004425200560426613,149,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.751470756530762,0.1104817343775663,0.9757788181304932,0.06811124697877396,1,sigmoid,2,"{'C': 1, 'gamma': 2, 'kernel': 'sigmoid'}",0.4,0.4,0.4,0.4,0.4,0.4,0.0,419,0.4,0.4,0.4,0.4,0.4,0.4,0.0
73.24548392295837,3.159222857085289,3.5871376514434816,0.1568944111950177,1,rbf,4,"{'C': 1, 'gamma': 4, 'kernel': 'rbf'}",0.6684,0.6661,0.6682,0.6693,0.6716,0.6687199999999999,0.0017814600753314521,320,0.9976,0.99765,0.9977,0.99775,0.99765,0.99767,5.099019513592223e-05
743.1042222499848,44.43645011724941,1.37980375289917,0.08345262437363068,1,poly,4,"{'C': 1, 'gamma': 4, 'kernel': 'poly'}",0.8302,0.8274,0.8324,0.8303,0.8404,0.8321400000000001,0.004425200560426613,149,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5.019427490234375,0.13948524712980326,0.9602324008941651,0.08120923431217537,1,sigmoid,4,"{'C': 1, 'gamma': 4, 'kernel': 'sigmoid'}",0.4,0.4,0.4,0.4,0.4,0.4,0.0,419,0.4,0.4,0.4,0.4,0.4,0.4,0.0
47.76663684844971,31.10473612661275,3.0229323863983155,1.0056309619336898,1,rbf,8,"{'C': 1, 'gamma': 8, 'kernel': 'rbf'}",0.4877,0.6102,0.6116,0.6113,0.4925,0.56266,0.05926626696528134,408,0.68765,0.999525,0.99945,0.999525,0.690925,0.8754149999999999,0.1519759985984629
755.9506805419921,40.73035629301748,1.520927619934082,0.1146799970091718,1,poly,8,"{'C': 1, 'gamma': 8, 'kernel': 'poly'}",0.8302,0.8274,0.8324,0.8303,0.8404,0.8321400000000001,0.004425200560426613,149,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.8986818313598635,0.22867905254543405,0.9968462467193604,0.11572282111690767,1,sigmoid,8,"{'C': 1, 'gamma': 8, 'kernel': 'sigmoid'}",0.4,0.4,0.4,0.4,0.4,0.4,0.0,419,0.4,0.4,0.4,0.4,0.4,0.4,0.0
19.359429693222047,0.7948593135757829,2.9634492874145506,0.17281080502058271,2,rbf,0.0009765625,"{'C': 2, 'gamma': 0.0009765625, 'kernel': 'rbf'}",0.7707,0.7699,0.7699,0.7711,0.767,0.7697200000000001,0.0014372195378577388,296,0.7709,0.770575,0.7701,0.77105,0.77275,0.7710750000000001,0.0008986100377805854
21.153009986877443,1.0608418035588734,3.3107189178466796,0.2579880795275025,2,poly,0.0009765625,"{'C': 2, 'gamma': 0.0009765625, 'kernel': 'poly'}",0.6,0.6,0.6,0.6,0.6,0.6,0.0,355,0.6,0.6,0.6,0.6,0.6,0.6,0.0
22.780155229568482,0.5853917571376586,3.5901695251464845,0.15294809594020023,2,sigmoid,0.0009765625,"{'C': 2, 'gamma': 0.0009765625, 'kernel': 'sigmoid'}",0.6189,0.6177,0.6202,0.6177,0.6203,0.6189600000000001,0.001141227409414942,331,0.618975,0.620725,0.61845,0.6194,0.6197,0.61945,0.0007637080594048729
18.34840397834778,0.495712973311076,2.8017693519592286,0.31003282400387316,2,rbf,0.001953125,"{'C': 2, 'gamma': 0.001953125, 'kernel': 'rbf'}",0.7975,0.7962,0.8025,0.7985,0.7948,0.7979,0.002614574535177766,284,0.80035,0.79935,0.7985,0.79875,0.800925,0.799575,0.000928439551074823
21.14176735877991,1.6700868077517972,3.896978998184204,0.2617395519065401,2,poly,0.001953125,"{'C': 2, 'gamma': 0.001953125, 'kernel': 'poly'}",0.6,0.6,0.6,0.6,0.6,0.6,0.0,355,0.6,0.6,0.6,0.6,0.6,0.6,0.0
23.48667755126953,0.6087216012205255,3.7051830768585203,0.1739303343085532,2,sigmoid,0.001953125,"{'C': 2, 'gamma': 0.001953125, 'kernel': 'sigmoid'}",0.769,0.7692,0.7681,0.7705,0.7649,0.76834,0.001883188785013318,301,0.77035,0.7694,0.769225,0.770125,0.771875,0.7701950000000001,0.0009406646586323818
18.679108142852783,0.5836261846635441,2.8250555992126465,0.22468523842029783,2,rbf,0.00390625,"{'C': 2, 'gamma': 0.00390625, 'kernel': 'rbf'}",0.8089,0.8111,0.8136,0.8099,0.8068,0.81006,0.002263271967749364,266,0.81205,0.811525,0.8106,0.8116,0.812675,0.8116900000000001,0.0006816524040887879
21.509647417068482,2.743363683022494,3.7356360912323,0.23494663167501914,2,poly,0.00390625,"{'C': 2, 'gamma': 0.00390625, 'kernel': 'poly'}",0.6,0.6,0.6,0.6,0.6,0.6,0.0,355,0.6,0.6,0.6,0.6,0.6,0.6,0.0
21.78821530342102,1.800694763443169,3.306157445907593,0.42482247005086005,2,sigmoid,0.00390625,"{'C': 2, 'gamma': 0.00390625, 'kernel': 'sigmoid'}",0.7958,0.7944,0.7996,0.7966,0.7948,0.79624,0.0018478095139921773,288,0.79925,0.797825,0.797225,0.79765,0.799875,0.798365,0.0010164398654126233
18.146299409866334,2.200773413612126,2.574044942855835,0.16433203034334914,2,rbf,0.0078125,"{'C': 2, 'gamma': 0.0078125, 'kernel': 'rbf'}",0.8171,0.817,0.823,0.8186,0.8151,0.81816,0.0026627805016560895,243,0.8211,0.820425,0.819075,0.82095,0.820525,0.820415,0.0007159958100436092
22.711257028579713,1.0071971325589115,3.779360294342041,0.20698911343034004,2,poly,0.0078125,"{'C': 2, 'gamma': 0.0078125, 'kernel': 'poly'}",0.7926,0.7916,0.7961,0.7922,0.7903,0.7925600000000002,0.001933494246177125,290,0.79495,0.79455,0.794175,0.793425,0.79565,0.7945500000000001,0.0007451509914104508
19.90037531852722,0.4850779346021053,3.288805389404297,0.347696553576097,2,sigmoid,0.0078125,"{'C': 2, 'gamma': 0.0078125, 'kernel': 'sigmoid'}",0.8047,0.8068,0.8099,0.8054,0.8047,0.8062999999999999,0.001956527536223286,278,0.808975,0.80755,0.8074,0.8077,0.80935,0.8081950000000001,0.0008044252606675228
15.216199207305909,1.3128081674255894,2.146477556228638,0.27089318370817866,2,rbf,0.015625,"{'C': 2, 'gamma': 0.015625, 'kernel': 'rbf'}",0.8239,0.8225,0.8294,0.8244,0.8198,0.8240000000000001,0.0031375149402034885,204,0.8273,0.8273,0.82605,0.826025,0.82795,0.8269249999999999,0.0007625614729318611
18.009071397781373,1.672213164244796,2.782928705215454,0.1564912911853142,2,poly,0.015625,"{'C': 2, 'gamma': 0.015625, 'kernel': 'poly'}",0.8212,0.8206,0.8254,0.8245,0.8187,0.82208,0.0025007198963498596,210,0.825875,0.82615,0.82465,0.82465,0.826075,0.8254800000000001,0.0006836300168951202
20.17522053718567,1.3196178518945982,3.066287660598755,0.07858794078734495,2,sigmoid,0.015625,"{'C': 2, 'gamma': 0.015625, 'kernel': 'sigmoid'}",0.8103,0.8089,0.8124,0.8094,0.8059,0.80938,0.002112249985205373,268,0.812375,0.81115,0.81025,0.810875,0.812025,0.811335,0.0007721075054679662
16.682526636123658,1.2413112346570299,2.304947090148926,0.14270814936057513,2,rbf,0.03125,"{'C': 2, 'gamma': 0.03125, 'kernel': 'rbf'}",0.8339,0.8316,0.8374,0.8327,0.8285,0.8328199999999999,0.0029088829471121767,144,0.83845,0.8384,0.8372,0.83905,0.83915,0.8384499999999999,0.0006949820141557256
22.152595853805543,0.5993228663600959,2.57312388420105,0.2511801025708831,2,poly,0.03125,"{'C': 2, 'gamma': 0.03125, 'kernel': 'poly'}",0.8401,0.8421,0.8468,0.8436,0.8379,0.8421,0.003032490725459861,117,0.85185,0.85095,0.84975,0.850175,0.851,0.8507450000000001,0.0007270488291717342
17.39005227088928,0.5637566546686069,2.6321833610534666,0.24160814171653658,2,sigmoid,0.03125,"{'C': 2, 'gamma': 0.03125, 'kernel': 'sigmoid'}",0.6502,0.6524,0.6495,0.65,0.6572,0.65186,0.002849280610961304,322,0.654125,0.65365,0.6529,0.6547,0.653075,0.6536899999999999,0.0006653194721334786
18.802969026565552,0.3333084206326143,2.1510415077209473,0.21148507385921633,2,rbf,0.0625,"{'C': 2, 'gamma': 0.0625, 'kernel': 'rbf'}",0.8521,0.8512,0.8573,0.8546,0.8488,0.8528,0.0029168476134347455,108,0.865,0.864825,0.86355,0.864075,0.86545,0.8645800000000001,0.000679595467907187
36.7003173828125,2.156412298720745,2.005131721496582,0.12257807070928566,2,poly,0.0625,"{'C': 2, 'gamma': 0.0625, 'kernel': 'poly'}",0.8817,0.8797,0.8901,0.8848,0.8801,0.8832799999999998,0.003853517873320423,48,0.911475,0.9122,0.9111,0.911475,0.91095,0.91144,0.00043260836792645847
21.43231086730957,1.9328534554038979,3.5163873195648194,1.028698071769305,2,sigmoid,0.0625,"{'C': 2, 'gamma': 0.0625, 'kernel': 'sigmoid'}",0.6437,0.6358,0.6423,0.6389,0.6371,0.63956,0.0030090530071768444,324,0.6391,0.6407,0.63995,0.639725,0.6407,0.6400349999999999,0.0006102458520957151
23.373498344421385,0.37537435248782974,1.8246673583984374,0.27093746811509256,2,rbf,0.125,"{'C': 2, 'gamma': 0.125, 'kernel': 'rbf'}",0.8766,0.8743,0.8832,0.8786,0.8768,0.8779,0.0029812748950742525,71,0.9028,0.903225,0.9009,0.90165,0.900725,0.9018599999999999,0.0010000749971877006
180.77494053840638,9.598356975509137,1.8099424362182617,0.1504429332734329,2,poly,0.125,"{'C': 2, 'gamma': 0.125, 'kernel': 'poly'}",0.8886,0.8878,0.8917,0.8923,0.8909,0.8902599999999999,0.001757953355467665,27,0.965175,0.96595,0.9648,0.9654,0.963675,0.9650000000000001,0.0007600986778044182
22.860175037384032,0.464989372243676,3.8123944759368897,0.13039146257239964,2,sigmoid,0.125,"{'C': 2, 'gamma': 0.125, 'kernel': 'sigmoid'}",0.6,0.6,0.6,0.6,0.6,0.6,0.0,355,0.6,0.6,0.6,0.6,0.6,0.6,0.0
39.16774230003357,0.968197676574057,1.7987379074096679,0.10831047765075756,2,rbf,0.25,"{'C': 2, 'gamma': 0.25, 'kernel': 'rbf'}",0.8907,0.8906,0.9007,0.8957,0.8928,0.8941000000000001,0.003784706065205048,12,0.940175,0.94085,0.9388,0.9391,0.938825,0.9395499999999999,0.0008211272739350291
558.2225762844085,25.09980308409881,1.5444640159606933,0.14974598027603722,2,poly,0.25,"{'C': 2, 'gamma': 0.25, 'kernel': 'poly'}",0.866,0.8574,0.8663,0.8656,0.8683,0.8647199999999999,0.0037764533626141574,91,0.993625,0.99395,0.9939,0.994375,0.993425,0.9938550000000002,0.0003222576608864455
5.592764759063721,0.30475013047864363,1.047178316116333,0.06953272725219732,2,sigmoid,0.25,"{'C': 2, 'gamma': 0.25, 'kernel': 'sigmoid'}",0.5086,0.5112,0.5036,0.5115,0.5086,0.5086999999999999,0.0028326665882168053,410,0.509425,0.5083,0.50965,0.50845,0.5076,0.508685,0.0007562407024221912
51.15850625038147,1.346179713736316,2.274370527267456,0.22164713479816717,2,rbf,0.5,"{'C': 2, 'gamma': 0.5, 'kernel': 'rbf'}",0.8987,0.897,0.9044,0.9015,0.8979,0.8999,0.002707766607372185,1,0.974,0.974425,0.97385,0.973825,0.972525,0.973725,0.0006373774391991046
763.8577162265777,68.68901812771735,1.4207709789276124,0.06711073193151677,2,poly,0.5,"{'C': 2, 'gamma': 0.5, 'kernel': 'poly'}",0.8435,0.8389,0.8486,0.8483,0.8493,0.84572,0.003980150750913863,113,0.999375,0.9994,0.99945,0.999475,0.999575,0.9994549999999999,6.964194138592248e-05
